"","zip","pop_total","pop_25","prop_hs","prop_sc","prop_b","prop_grad","hh_inc","f_inc","pc_inc"
"30924","91948",123,104,1,1,0.692307692307692,0,NA,NA,26541
"30925","91950",57173,38953,0.76202089697841,0.481657381973147,0.16458295895053,0.0388416810001797,63858,67809,26725
"30926","91962",2457,1941,0.925296239052035,0.790829469345698,0.410097887686759,0.104070066975786,140270,181172,58879
"30927","91963",617,341,0.636363636363636,0.636363636363636,0.249266862170088,0.093841642228739,25208,NA,15051
"30928","91977",62957,42308,0.880471778387066,0.649215278434339,0.262858088304812,0.0836957549399641,92407,95909,37527
"30929","91978",10511,7186,0.891038129696632,0.664903979961035,0.305872529919287,0.107848594489285,111506,111690,43663
"30930","91980",157,81,0.666666666666667,0.271604938271605,0.271604938271605,0.271604938271605,NA,NA,15116
"30931","92003",4978,3370,0.91186943620178,0.756973293768546,0.446587537091988,0.148071216617211,110577,116923,55686
"30932","92004",3030,2695,0.903153988868275,0.586270871985158,0.288311688311688,0.0630797773654917,71582,104231,50986
"30933","92007",11764,8298,0.911303928657508,0.852494577006508,0.686912509038322,0.306338876837792,165063,183967,78508
"30934","92008",27707,20547,0.965445077140215,0.832432958582761,0.5562855891371,0.226699761522363,105371,150728,65526
"30935","92009",45778,31596,0.95065831117863,0.877895936194455,0.643752373718192,0.266426129889859,162128,188120,77307
"30936","92010",17300,12147,0.950193463406602,0.83872561126204,0.552399769490409,0.202354490820779,120612,140119,58344
"30937","92011",23715,16986,0.980277875897798,0.919286471211586,0.674261156246321,0.263157894736842,154985,172767,73950
"30938","92014",13260,10648,0.987321562734786,0.938767843726521,0.835180315552216,0.466660405709993,194528,226970,116811
"30939","92019",45801,30853,0.899653194178848,0.66894629371536,0.336109940686481,0.125790036625288,99266,110346,43395
"30940","92020",58490,39271,0.84367599500904,0.585444730208042,0.260141071019327,0.0952611341702529,72822,77987,34714
"30941","92021",69306,46214,0.863785865754966,0.569308001904185,0.220842169039685,0.0617129008525555,69979,80568,33636
"30942","92024",50030,37632,0.962239583333333,0.874282525510204,0.667676445578231,0.277051445578231,149080,175625,83128
"30943","92025",50046,33765,0.781608174144825,0.545298385902562,0.284821560787798,0.100547904634977,71716,88958,37771
"30944","92026",53041,38215,0.860133455449431,0.668009943739369,0.333219939814209,0.128405076540625,97301,105513,46333
"30945","92027",55232,36722,0.793420837645008,0.528130276128751,0.237296443548826,0.0698763683895213,86106,100196,34684
"30946","92028",50905,34595,0.873334296863709,0.662610203786674,0.353952883364648,0.138459314929903,102346,112806,42441
"30947","92029",20296,15299,0.905287927315511,0.766782142623701,0.465585986012158,0.190535329106478,120038,145152,59481
"30948","92036",3128,2647,0.907442387608614,0.681904042312051,0.36796373252739,0.165470343785417,71875,87328,49469
"30949","92037",39284,28386,0.984393715211724,0.918762770379765,0.755583738462622,0.403262171492989,141822,189288,90445
"30950","92040",45978,30801,0.925521898639655,0.643355735203403,0.253173598259797,0.07817927989351,103585,119380,43679
"30951","92054",37546,28415,0.858912546190392,0.675699454513461,0.361956713003695,0.119795882456449,76974,90955,43767
"30952","92055",11181,1149,1,0.563098346388164,0.103568320278503,0,NA,NA,31953
"30953","92056",53265,38006,0.908119770562543,0.731568699678998,0.385491764458243,0.142240698837026,102570,115030,46479
"30954","92057",57994,39342,0.852930710182502,0.659575008896345,0.321640994357176,0.116287936556352,106421,121372,43001
"30955","92058",49189,24273,0.867671898817616,0.6428130021011,0.262513904338154,0.0841263955835702,72479,75638,29020
"30956","92059",1449,842,0.743467933491686,0.539192399049881,0.140142517814727,0.0973871733966746,96399,96687,36228
"30957","92060",591,563,0.884547069271758,0.539964476021314,0.149200710479574,0.104795737122558,150758,151414,55477
"30958","92061",1693,1335,0.960299625468165,0.758801498127341,0.429213483146067,0.0352059925093633,92500,116250,49427
"30959","92064",48555,34367,0.938342014141473,0.806675008001862,0.535048156661914,0.221433351761865,144201,157446,62138
"30960","92065",37397,25907,0.873007295325588,0.628247191878643,0.294746593584745,0.0781256031188482,120550,129851,49325
"30961","92066",314,263,0.939163498098859,0.547528517110266,0.216730038022814,0.0950570342205323,43542,79844,30122
"30962","92067",8245,5864,0.994713506139154,0.91081173260573,0.736527967257845,0.282742155525239,238397,246740,126169
"30963","92069",46825,30713,0.831472015107609,0.614886204538795,0.349330902223814,0.109595285384039,93065,102222,38651
"30964","92070",749,593,0.917369308600337,0.652613827993255,0.360876897133221,0.0337268128161889,83750,105625,41125
"30965","92071",59739,42163,0.927946303631146,0.705998150036762,0.331119702108484,0.0998980148471409,105603,120388,45622
"30966","92075",11996,9119,0.971268779471433,0.880469349709398,0.711152538655554,0.276126768285996,146210,169059,90575
"30967","92078",53542,35275,0.924450744153083,0.79656980864635,0.483288447909284,0.170942593905032,114905,145753,50606
"30968","92081",29596,20665,0.913331720300024,0.732349383014759,0.386160174207597,0.136849745947254,102663,114732,47356
"30969","92082",20596,14289,0.899783049898523,0.714885576317447,0.315487437889285,0.100356917908881,118602,126107,47946
"30970","92083",37957,24441,0.746655210506935,0.511353872591138,0.198027903931918,0.0693506812323555,82614,87214,35164
"30971","92084",49533,32208,0.825478142076503,0.589263537009439,0.270926477893691,0.0824639841033284,97410,102777,39574
"30972","92086",1410,1220,0.925409836065574,0.70327868852459,0.372950819672131,0.202459016393443,68224,70000,36502
"30973","92091",1215,1043,1,0.925215723873442,0.748801534036433,0.363374880153404,86705,234219,107284
"30974","92092",985,118,1,1,1,0.449152542372881,NA,NA,9548
"30975","92093",4090,292,1,1,0.941780821917808,0.455479452054795,NA,NA,8268
"30976","92096",0,0,NA,NA,NA,NA,NA,NA,NA
"30977","92101",48163,42760,0.922053320860617,0.814546304957905,0.573082319925164,0.225163704396632,90477,141149,75269
"30978","92102",39001,27215,0.795223222487599,0.575638434686754,0.29274297262539,0.102810949843836,71319,75288,35418
"30979","92103",34817,30396,0.967364126858797,0.876102118699829,0.633175417818134,0.289478878799842,96887,140785,81005
"30980","92104",46912,37380,0.935955056179775,0.836249331193151,0.554868913857678,0.201230604601391,92862,102948,59324
"30981","92105",71284,47096,0.70910480720231,0.455091727535247,0.213988449125191,0.0679463224052998,65174,68305,27809
"30982","92106",20863,14188,0.971031857908091,0.848533972371018,0.626938257682549,0.336622497885537,127209,154017,70681
"30983","92107",29789,22971,0.975403769970833,0.855687606112054,0.616081145792521,0.236733272386923,107262,140853,68422
"30984","92108",24401,18886,0.96558297151329,0.870115429418617,0.582442020544319,0.216562533093297,101704,113065,65103
"30985","92109",44456,36302,0.972949148807228,0.895102198225993,0.703019117404,0.23783813563991,118300,141275,78454
"30986","92110",31186,21149,0.963875360537141,0.810014657903447,0.538701593455955,0.200009456711901,102508,121366,49782
"30987","92111",45888,32949,0.877538013293271,0.704482685362226,0.433852317217518,0.200188169595435,95081,110078,43807
"30988","92113",49047,30678,0.690071060694961,0.357748223482626,0.110176673837929,0.0343242714648934,59177,61960,23443
"30989","92114",64820,44796,0.820765246897044,0.526430931333155,0.203344048575766,0.0568800785784445,90171,97264,31509
"30990","92115",64011,36440,0.874176728869374,0.707244785949506,0.385071350164654,0.148600439077936,75178,85896,35186
"30991","92116",31484,26563,0.962955991416632,0.861047321462184,0.583932537740466,0.237924933177728,95775,129555,66432
"30992","92117",52645,39166,0.91375172343359,0.789383649083389,0.507072460807844,0.188301077465148,105286,117783,54564
"30993","92118",18495,13095,0.97709049255441,0.88827796869034,0.660022909507446,0.322031309660176,135056,161300,82437
"30994","92119",24868,17812,0.958342690321132,0.823770491803279,0.555243655962273,0.211823489782169,115600,148433,55431
"30995","92120",31797,21703,0.96152605630558,0.843616089941483,0.572409344330277,0.205731926461779,114579,142356,58451
"30996","92121",4157,2811,0.988971896122376,0.911419423692636,0.749199573105656,0.421913909640697,135795,164207,65454
"30997","92122",45437,29473,0.96335629219964,0.885861636073695,0.743426186679334,0.38655718793472,98825,145852,59062
"30998","92123",32999,24048,0.933258483033932,0.778401530272788,0.476131071190951,0.180430805056554,121856,131702,52045
"30999","92124",31032,20501,0.977513292034535,0.855568021072143,0.554411979903419,0.229696112384762,108219,115448,50477
"31000","92126",77239,55860,0.895076978159685,0.759667024704619,0.489151450053706,0.206390977443609,123232,127877,50042
"31001","92127",50711,32881,0.970773394969739,0.90453453362124,0.724430522186065,0.330433989233904,179220,196007,77992
"31002","92128",48492,37167,0.973713240239998,0.889444937713563,0.643366427206931,0.295181209137138,128150,158125,66767
"31003","92129",53080,37313,0.95904912496985,0.867311660815265,0.638195803071316,0.30900758448798,152626,174000,65297
"31004","92130",59768,39949,0.980450073844151,0.932864402112694,0.814438408971439,0.451851110165461,201731,245727,95555
"31005","92131",35831,24824,0.981388978407992,0.893852723171125,0.713865613922011,0.345673541733806,181281,2e+05,79703
"31006","92132",0,0,NA,NA,NA,NA,NA,NA,NA
"31007","92134",295,58,1,0.655172413793103,0.655172413793103,0.586206896551724,NA,NA,32866
"31008","92135",1013,198,1,0.888888888888889,0.111111111111111,0,NA,NA,27511
"31009","92136",8774,4242,1,0.801272984441301,0.28972182932579,0.0638849599245639,NA,NA,45397
"31010","92139",34780,23760,0.855513468013468,0.583207070707071,0.251304713804714,0.0627946127946128,92381,96398,33514
"31011","92140",2490,307,0.964169381107492,0.55700325732899,0.104234527687296,0,NA,NA,23199
"31012","92145",2583,412,1,0.679611650485437,0.135922330097087,0,NA,NA,24592
"31013","92147",172,45,1,0.8,0.2,0,NA,NA,33200
"31014","92154",82832,54692,0.803755576683976,0.521154830688218,0.207452643896731,0.0561690923718277,90035,97672,31440
"31015","92155",141,37,1,0.297297297297297,0,0,NA,NA,71133
